,name,FK/Fpi,delta_su2,logGBF,chi2/df,Q,vol,L_4,L_5,L_1,L_2,L_3,L_6,L_7,L_8,L_9,A_a,A_k,A_p,A_loga,A_aa
41,ma_FpiFpi_nnlo_log_logSq_sunset_FV,1.1866(37),-0.00399(69),34.83474004563486,1.438612250269009,0.1560965796498858,10,-0.0002(48),0.00140(91),0.00001(29),0.00005(33),0.0022(28),1(100)e-06,3(334)e-06,-0.00001(20),,0.33(53),-1.5(2.2),2.6(1.7),,
42,ma_FpiFpi_nnlo_logSq_sunset_FV,1.1885(35),-0.00404(69),34.77049614283228,1.5092057964960088,0.128741461346933,10,-0.0009(13),0.00019(69),,,,,,,,0.39(56),-1.6(1.9),3.4(1.6),,
43,ma_FpiFpi_nnlo_FV,1.1894(35),-0.00407(69),35.808556862419366,1.254878117292079,0.25000487992042497,10,-0.0009(15),0.00071(81),,,,,,,,0.28(57),-2.0(2.4),4.4(1.9),,
44,ma_FpiFpi_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.1886(38),-0.00404(69),34.00705821157151,1.621255526610544,0.09370728544192514,10,-0.00061(79),-0.00098(53),0.00029(14),0.00032(16),-0.0036(13),-0.00006(10),-0.00033(17),0.00021(10),,0.54(54),-0.6(1.4),1.2(1.2),0.35(66),
45,ma_FpiFpi_nnlo_log_logSq_sunset_alphaS_FV,1.1867(36),-0.00399(69),34.83640081061201,1.4391128287063069,0.1558868123200566,10,-0.0002(48),0.00141(91),0.00001(29),0.00005(33),0.0022(28),1(100)e-06,3(334)e-06,-0.00001(20),,0.23(55),-1.5(2.2),2.6(1.7),0.15(67),
46,ma_FpiFpi_nnlo_logSq_sunset_alphaS_FV,1.1886(34),-0.00405(69),34.678744603928926,1.5448128343972851,0.11655792384771856,10,-0.0010(12),0.00010(67),,,,,,,,0.30(55),-1.5(1.8),3.2(1.6),0.19(65),
47,ma_FpiFpi_nnlo_alphaS_FV,1.1895(34),-0.00407(69),35.805737188377094,1.2548220260198382,0.2500390014994991,10,-0.0009(15),0.00071(81),,,,,,,,0.20(55),-2.0(2.4),4.3(1.9),0.13(64),
48,ma-ratio_FKFK_nnlo_log_logSq_sunset_bijnens,1.1837(60),-0.00391(70),25.27344031074388,2.3766308519771107,0.008245435172994755,0,-0.00102(35),-0.0003(11),0.00029(14),0.00033(16),-0.0033(14),-0.00006(10),-0.00031(17),0.00020(10),,0.8(1.3),0.2(4.9),-13.7(3.0),,
49,ma-ratio_FKFK_nnlo_log_logSq_sunset,1.1831(59),-0.00389(70),25.01301177585823,2.4189517817077597,0.0071129331707348795,0,-0.00099(31),-0.00052(92),-2(290)e-06,-0.00001(33),-0.0014(24),-3(1000)e-07,0.00011(34),0.00002(20),,0.42(93),3.5(6.0),-11.9(3.9),,
50,ma-ratio_FKFK_nnlo_logSq_sunset,1.1847(58),-0.00393(70),25.110622715997266,2.4705417289120297,0.0059327435055554645,0,-0.00096(24),-0.00050(62),,,,,,,,0.02(14),4.7(1.7),-12.8(2.5),,
51,ma-ratio_FKFK_nnlo,1.1860(40),-0.00397(69),26.360609608956967,2.455810854193891,0.006249096615770177,0,-0.001776(43),0.00107(14),,,,,,,,3.36(74),-0.47(61),-0.44(62),,
52,ma-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_bijnens,1.1839(62),-0.00391(70),25.270840950118927,2.3760832016635938,0.008261160338251305,0,-0.00103(35),-0.0003(11),0.00029(14),0.00033(16),-0.0033(14),-0.00006(10),-0.00031(17),0.00020(10),,0.6(1.1),0.2(4.9),-13.7(3.0),0.4(1.2),
53,ma-ratio_FKFK_nnlo_log_logSq_sunset_alphaS,1.1832(59),-0.00389(70),25.01059302490973,2.4194923321464707,0.007099477540487723,0,-0.00099(31),-0.00052(92),-2(290)e-06,-0.00001(33),-0.0014(24),-3(1000)e-07,0.00011(34),0.00002(20),,0.29(79),3.5(6.0),-11.9(3.9),0.18(81),
54,ma-ratio_FKFK_nnlo_logSq_sunset_alphaS,1.1847(58),-0.00393(70),25.104340558838377,2.4725533899008423,0.005890750890879805,0,-0.00096(24),-0.00051(61),,,,,,,,0.0008(280),4.7(1.7),-12.8(2.5),0.0005(280),
55,ma-ratio_FKFK_nnlo_alphaS,1.1867(42),-0.00399(69),26.30080836962173,2.4690775662754207,0.005963487404388249,0,-0.001779(40),0.00107(13),,,,,,,,2.3(2.0),-0.39(55),-0.36(56),1.7(3.0),
56,ma-ratio_FKFK_nnlo_log_logSq_sunset_FV_bijnens,1.1843(60),-0.00392(70),27.47138987524698,1.9258149212238491,0.03710369047289787,10,-0.00107(34),-0.00004(107),0.00029(14),0.00033(16),-0.0031(14),-0.00006(10),-0.00031(17),0.00020(10),,0.9(1.3),-0.3(5.0),-13.8(3.0),,
57,ma-ratio_FKFK_nnlo_log_logSq_sunset_FV,1.1837(58),-0.00391(70),27.286819424803987,1.9556436337291232,0.03373845863946584,10,-0.00104(30),-0.00030(90),2(2897)e-07,-4(328)e-06,-0.0009(24),-1(1000)e-07,0.00011(34),0.00002(20),,0.46(94),3.9(6.0),-11.5(3.8),,
58,ma-ratio_FKFK_nnlo_logSq_sunset_FV,1.1853(58),-0.00395(70),27.448217463349145,1.9663252914645453,0.032603535797072945,10,-0.00100(23),-0.00034(60),,,,,,,,0.003(53),4.2(1.7),-12.7(2.5),,
59,ma-ratio_FKFK_nnlo_FV,1.1856(58),-0.00396(70),27.96091658769707,1.8814472639091284,0.042683430468868085,10,-0.00105(23),-0.00034(59),,,,,,,,8e-09 +- 8.6e-05,5.8(1.8),-11.2(2.5),,
60,ma-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.1846(61),-0.00393(70),27.468226683847,1.924322472347583,0.03727992455902013,10,-0.00108(35),-8(1089)e-06,0.00029(14),0.00033(16),-0.0031(14),-0.00006(10),-0.00031(17),0.00020(10),,0.7(1.2),-0.4(5.1),-13.7(3.0),0.4(1.3),
61,ma-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_FV,1.1838(59),-0.00391(70),27.286787071545877,1.9545257057785663,0.03385932421681044,10,-0.00104(31),-0.00028(92),2(2897)e-07,-4(328)e-06,-0.0009(24),-1(1000)e-07,0.00011(34),0.00002(20),,0.35(83),3.9(6.0),-11.5(3.8),0.22(85),
62,ma-ratio_FKFK_nnlo_logSq_sunset_alphaS_FV,1.1853(58),-0.00395(70),27.44739331749071,1.9665884826166973,0.03257602260896563,10,-0.00099(23),-0.00034(60),,,,,,,,0.0004(190),4.2(1.7),-12.7(2.5),0.0002(190),
63,ma-ratio_FKFK_nnlo_alphaS_FV,1.1856(58),-0.00396(70),27.960916634836348,1.8814472483714235,0.04268343255087922,10,-0.00105(23),-0.00034(59),,,,,,,,1(3300)e-07,5.8(1.8),-11.2(2.5),7(33000)e-08,
64,ma-ratio_FKFpi_nnlo_log_logSq_sunset_bijnens,1.1881(57),-0.00403(70),26.085165031619763,2.4074914051650143,0.007404009767983249,0,-0.00085(20),-0.00126(67),0.00024(12),0.00022(11),-0.0037(12),-0.00010(10),-0.00030(17),0.00014(10),,0.0001(100),1.0(3.2),-9.3(2.2),,
