,name,FK/Fpi,delta_su2,logGBF,chi2/df,Q,vol,L_4,L_5,L_1,L_2,L_3,L_6,L_7,L_8,L_9,A_a,A_k,A_p,A_loga,A_aa
74,ma-ratio_FKFpi_nnlo_logSq_sunset_a4_FV,1.1964(71),-0.00426(72),41.017978367522545,1.9853238235177435,0.009040877338810692,10,-0.00002(30),-0.00005(80),,,,,,,,-2.6(1.8),4.9(3.0),2.5(1.3),,32(29)
75,ma-ratio_FKFpi_nnlo_a4_FV,1.1984(73),-0.00432(72),40.1191889605316,2.0772794720821595,0.00565674204385251,10,-0.00011(29),0.00033(80),,,,,,,,-2.5(1.8),5.1(3.1),4.0(1.2),,33(29)
76,ma-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.187(20),-0.00400(89),40.333477030566186,1.7026068408616246,0.03504302684192539,10,0.00037(27),-0.00117(63),0.00023(12),0.00021(11),-0.0053(14),-0.00010(10),-0.00032(17),0.00015(10),,3(22),2.9(2.8),0.2(2.3),-11(37),38(38)
77,ma-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_FV,1.187(20),-0.00401(88),40.655313107536415,1.6496812903680806,0.044419978777858485,10,0.00064(34),-0.00190(85),-0.00002(24),-0.00005(22),-0.0068(23),5(100)e-06,0.00008(34),0.00001(14),,1(22),1.9(2.9),-0.6(2.7),-8(36),35(37)
78,ma-ratio_FKFpi_nnlo_logSq_sunset_alphaS_a4_FV,1.186(22),-0.00396(92),38.57474970525279,1.9693685928690958,0.00979441301043456,10,0.00003(31),-0.00017(83),,,,,,,,9(22),4.9(3.0),2.6(1.3),-19(37),47(39)
79,ma-ratio_FKFpi_nnlo_alphaS_a4_FV,1.185(22),-0.00394(92),37.76188771668825,2.0520920538335634,0.006440014810221169,10,-0.00006(31),0.00019(84),,,,,,,,12(22),5.0(3.1),4.1(1.2),-24(37),52(40)
80,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_a4_bijnens,1.1952(58),-0.00423(71),39.779677027687725,2.014616038557821,0.00779716218053361,0,0.00048(23),-0.00141(59),0.00028(14),0.00029(16),-0.0056(14),-0.00006(10),-0.00030(17),0.00021(10),,-2.6(1.6),0.2(2.0),0.2(1.8),,29(23)
81,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_a4,1.1934(56),-0.00418(71),40.78043562309362,1.8929207761985225,0.014292769652280378,0,0.00082(31),-0.00238(84),-0.00003(29),-0.00010(32),-0.0074(22),-4(991)e-07,0.00011(33),0.00002(20),,-3.1(1.6),-0.1(2.2),-1.6(2.9),,29(22)
82,ma-ratio_FpiFpi_nnlo_logSq_sunset_a4,1.2007(77),-0.00438(73),37.245287037829726,2.3274059421112856,0.0014895982003637384,0,-0.00003(27),0.00005(73),,,,,,,,-2.3(1.8),0.8(2.5),2.70(96),,39(28)
83,ma-ratio_FpiFpi_nnlo_a4,1.2030(81),-0.00445(73),36.14613875357461,2.439538875656416,0.000798918770532504,0,-0.00015(27),0.00047(74),,,,,,,,-2.2(1.8),0.7(2.6),3.86(93),,40(28)
