,name,FK/Fpi,delta_su2,logGBF,chi2/df,Q,vol,L_4,L_5,L_1,L_2,L_3,L_6,L_7,L_8,L_9,A_a,A_k,A_p,A_loga,A_aa
0,ma_FKFK_nnlo_log_logSq_sunset_bijnens,1.1797(30),-0.00380(68),50.69306799184051,1.9332305893591544,0.01172414849548725,0,-0.0016(15),-0.00118(61),0.00029(14),0.00032(16),-0.0033(15),-0.00006(10),-0.00034(17),0.00020(10),,-0.44(55),0.4(4.8),-4.8(3.2),,
1,ma_FKFK_nnlo_log_logSq_sunset_a4_bijnens,1.1836(51),-0.00390(70),43.75201822128233,1.8814156725825173,0.015116705910513034,0,-0.0016(16),-0.00097(65),0.00029(14),0.00033(16),-0.0032(15),-0.00006(10),-0.00033(17),0.00020(10),,-2.4(2.1),0.5(4.8),-4.3(3.2),,25(27)
2,ma_FKFK_nnlo_log_logSq_sunset,1.1801(30),-0.00381(68),50.55053071153475,1.9630013772758328,0.010111250004695664,0,-0.0021(21),-0.00083(92),-6(288)e-06,-0.00002(33),-0.0014(27),7(1000)e-07,6(336)e-06,2(201)e-06,,-0.37(56),0.7(4.8),-3.4(3.3),,
3,ma_FKFK_nnlo_log_logSq_sunset_a4,1.1849(52),-0.00394(70),43.96327913953861,1.889052251091757,0.014565038452266909,0,-0.0023(25),-0.0004(10),-1(288)e-06,-1(325)e-06,-0.0008(27),5(1000)e-07,0.00005(34),0.00001(20),,-2.7(2.1),0.9(4.7),-2.5(3.0),,31(27)
4,ma_FKFK_nnlo_logSq_sunset,1.1784(24),-0.00376(68),51.43863754254634,2.010238281808452,0.007972205628831552,0,-0.0023(27),-0.00053(77),,,,,,,,0.05(65),1.3(4.5),-2.5(3.3),,
5,ma_FKFK_nnlo_logSq_sunset_a4,1.1928(62),-0.00416(71),46.664556200269715,1.7531559411998603,0.02779635751543389,0,0.0017(28),0.0021(10),,,,,,,,-5.3(2.4),-0.9(4.5),4.1(3.2),,87(33)
6,ma_FKFK_nnlo,1.1799(23),-0.00380(68),52.638413679077004,1.8764673630083817,0.015484464444974694,0,-0.0022(27),-0.00005(77),,,,,,,,0.14(65),1.2(4.5),-1.2(3.2),,
7,ma_FKFK_nnlo_a4,1.1950(62),-0.00422(71),48.52256924768282,1.5344950045473005,0.07290046517723958,0,0.0013(28),0.0023(10),,,,,,,,-5.6(2.4),-0.7(4.5),4.3(3.2),,89(33)
8,ma_FKFK_nnlo_log_logSq_sunset_alphaS_bijnens,1.187(15),-0.00400(80),47.911466029024275,1.918729051926855,0.012594072656456708,0,-0.0017(16),-0.00108(64),0.00029(14),0.00033(16),-0.0033(15),-0.00006(10),-0.00033(17),0.00020(10),,-9(17),0.5(4.8),-4.8(3.2),13(26),
9,ma_FKFK_nnlo_log_logSq_sunset_alphaS_a4_bijnens,1.173(20),-0.00362(88),41.53001880709725,1.8658989096153915,0.016297872648553258,0,-0.0014(16),-0.00098(65),0.00029(14),0.00033(16),-0.0032(15),-0.00006(10),-0.00033(17),0.00020(10),,12(28),0.4(4.8),-3.8(3.3),-24(46),46(48)
10,ma_FKFK_nnlo_log_logSq_sunset_alphaS,1.189(15),-0.00407(81),47.908169629957456,1.9399664458117656,0.01133945655081347,0,-0.0023(24),-0.00064(97),-4(288)e-06,-0.00001(33),-0.0011(27),7(1000)e-07,0.00003(34),6(201)e-06,,-11(18),0.8(4.8),-3.3(3.1),17(27),
11,ma_FKFK_nnlo_log_logSq_sunset_alphaS_a4,1.174(20),-0.00365(88),41.754336614333354,1.8727055337069336,0.01576957932574364,0,-0.0022(25),-0.0004(10),-1(288)e-06,-1(325)e-06,-0.0007(27),4(1000)e-07,0.00005(34),10(201)e-06,,12(28),0.9(4.7),-2.0(3.1),-25(46),52(48)
12,ma_FKFK_nnlo_logSq_sunset_alphaS,1.206(19),-0.00454(88),49.75577847623222,1.9167251995888184,0.012718908515000779,0,-0.0006(28),0.0010(11),,,,,,,,-32(22),0.3(4.5),0.6(3.3),50(33),
13,ma_FKFK_nnlo_logSq_sunset_alphaS_a4,1.195(22),-0.00421(93),44.30079101195616,1.7527674144446594,0.027846420584354745,0,0.0017(28),0.0021(11),,,,,,,,-8(29),-0.9(4.5),4.1(3.2),4(47),85(47)
14,ma_FKFK_nnlo_alphaS,1.213(19),-0.00473(89),51.43073239056672,1.7235287009019267,0.031858129009963536,0,-0.0005(28),0.0015(11),,,,,,,,-38(22),0.3(4.5),1.5(3.2),58(33),
15,ma_FKFK_nnlo_alphaS_a4,1.196(22),-0.00425(93),46.15590235334109,1.5343999902953511,0.07292936386410097,0,0.0013(28),0.0023(11),,,,,,,,-7(29),-0.7(4.5),4.3(3.2),2(47),88(47)
16,ma_FKFK_nnlo_log_logSq_sunset_FV_bijnens,1.1806(32),-0.00382(69),53.415101761135844,1.5742821697348666,0.06163953453615467,10,-0.0018(13),-0.00149(60),0.00029(14),0.00032(16),-0.0033(15),-0.00006(10),-0.00033(17),0.00020(10),,-0.99(56),0.4(4.9),-6.3(3.4),,
17,ma_FKFK_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1831(53),-0.00389(70),46.154889449744566,1.5533715113617834,0.06735250696110104,10,-0.0018(14),-0.00136(64),0.00029(14),0.00033(16),-0.0032(15),-0.00006(10),-0.00033(17),0.00020(10),,-2.2(2.2),0.5(4.9),-5.9(3.4),,16(27)
18,ma_FKFK_nnlo_log_logSq_sunset_FV,1.1810(32),-0.00383(69),53.31615472685984,1.5998259133347132,0.055240605383410905,10,-0.0023(20),-0.00111(91),-5(288)e-06,-0.00001(33),-0.0013(28),9(1000)e-07,0.00002(34),5(201)e-06,,-0.92(57),0.7(4.8),-4.5(3.6),,
19,ma_FKFK_nnlo_log_logSq_sunset_a4_FV,1.1843(54),-0.00392(70),46.275548913428594,1.5655004623702409,0.06398497327783934,10,-0.0025(22),-0.00085(97),-2(288)e-06,-3(325)e-06,-0.0009(28),8(1000)e-07,0.00005(34),0.00001(20),,-2.5(2.2),0.8(4.8),-3.9(3.4),,21(28)
20,ma_FKFK_nnlo_logSq_sunset_FV,1.1785(26),-0.00376(68),53.40453227440655,1.7596867268027994,0.026967032747337364,10,-0.0029(27),-0.00086(77),,,,,,,,-0.41(66),1.5(4.5),-3.5(3.4),,
21,ma_FKFK_nnlo_logSq_sunset_a4_FV,1.1926(63),-0.00416(71),48.071430777501384,1.5800318287419244,0.0601450291749907,10,0.0018(28),0.0021(10),,,,,,,,-5.4(2.4),-0.9(4.5),4.2(3.2),,87(33)
22,ma_FKFK_nnlo_FV,1.1799(24),-0.00380(68),55.20464802916297,1.5598507216153743,0.06553484544113351,10,-0.0026(27),-0.00026(78),,,,,,,,-0.23(66),1.4(4.5),-1.9(3.3),,
23,ma_FKFK_nnlo_a4_FV,1.1950(63),-0.00422(71),50.693169661198006,1.271386328379367,0.20004055718976754,10,0.0014(28),0.0024(10),,,,,,,,-5.8(2.4),-0.8(4.5),4.5(3.2),,89(33)
24,ma_FKFK_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.184(15),-0.00391(80),50.51037324800561,1.5713132947513648,0.06242390150953184,10,-0.0018(14),-0.00145(63),0.00029(14),0.00033(16),-0.0033(15),-0.00006(10),-0.00033(17),0.00020(10),,-5(17),0.5(4.9),-6.2(3.4),6(26),
25,ma_FKFK_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.173(21),-0.00361(89),43.94034736630943,1.5390471620805046,0.0715274939516834,10,-0.0017(14),-0.00138(64),0.00029(14),0.00033(16),-0.0032(15),-0.00006(10),-0.00033(17),0.00020(10),,12(28),0.4(4.9),-5.4(3.5),-23(47),36(48)
26,ma_FKFK_nnlo_log_logSq_sunset_alphaS_FV,1.186(15),-0.00398(81),50.48839241035107,1.5927190472152315,0.05695935787246325,10,-0.0025(21),-0.00101(96),-4(288)e-06,-9(325)e-06,-0.0012(28),9(1000)e-07,0.00003(34),8(201)e-06,,-7(18),0.7(4.8),-4.5(3.5),9(27),
27,ma_FKFK_nnlo_log_logSq_sunset_alphaS_a4_FV,1.174(21),-0.00364(89),44.069762346342436,1.5504669769338753,0.06818149562709144,10,-0.0024(22),-0.00085(98),-1(288)e-06,-3(325)e-06,-0.0008(28),8(1000)e-07,0.00005(34),0.00001(20),,12(28),0.7(4.8),-3.4(3.5),-24(47),42(48)
28,ma_FKFK_nnlo_logSq_sunset_alphaS_FV,1.201(19),-0.00439(88),51.35823216936264,1.7119685289409274,0.03358392313102994,10,-0.0012(28),0.0005(11),,,,,,,,-26(22),0.6(4.5),-0.5(3.4),40(33),
29,ma_FKFK_nnlo_logSq_sunset_alphaS_a4_FV,1.198(22),-0.00431(93),45.724231766611176,1.5773256647651193,0.06084443315661326,10,0.0019(28),0.0023(11),,,,,,,,-12(29),-1.0(4.5),4.4(3.2),11(47),81(47)
30,ma_FKFK_nnlo_alphaS_FV,1.212(19),-0.00471(89),53.790234431040936,1.437553505981077,0.10800413031494796,10,-0.0006(28),0.0014(11),,,,,,,,-37(22),0.3(4.5),1.4(3.2),57(33),
31,ma_FKFK_nnlo_alphaS_a4_FV,1.199(22),-0.00434(93),48.33920564528096,1.2695253745092672,0.2013359684157925,10,0.0015(28),0.0024(11),,,,,,,,-11(29),-0.8(4.5),4.5(3.2),9(47),84(47)
32,ma_FKFpi_nnlo_log_logSq_sunset_bijnens,1.1837(27),-0.00391(69),51.34874930150278,1.860544960368116,0.01672488966177321,0,-0.0004(13),-0.00022(56),0.00023(12),0.00022(11),-0.0035(15),-0.00010(10),-0.00035(17),0.00014(10),,0.88(36),0.08(4.86),1.6(2.6),,
33,ma_FKFpi_nnlo_log_logSq_sunset_a4_bijnens,1.1919(49),-0.00414(70),45.737507440540675,1.6237397597865464,0.04978884096791323,0,-0.00003(155),0.00027(62),0.00024(12),0.00022(11),-0.0031(15),-0.00010(10),-0.00033(17),0.00014(10),,-2.8(1.9),-0.0003 +- 4.8,2.0(2.5),,48(24)
34,ma_FKFpi_nnlo_log_logSq_sunset,1.1839(27),-0.00391(69),50.931859877235276,1.9118483668275004,0.013027560965740958,0,-0.0005(15),0.00006(93),-7(236)e-06,-0.00002(22),-0.0019(28),-1(10000)e-08,-0.00004(34),-4(143)e-06,,0.89(37),0.1(4.8),2.3(2.6),,
35,ma_FKFpi_nnlo_log_logSq_sunset_a4,1.1936(52),-0.00418(71),46.00326004824294,1.6219069730721376,0.050189114038215216,0,-0.0002(23),0.0010(10),1(236)e-06,3(221)e-06,-0.0002(28),-1(1000)e-07,0.00003(34),2(143)e-06,,-3.3(2.0),0.09(4.57),2.3(2.5),,55(25)
36,ma_FKFpi_nnlo_logSq_sunset,1.1851(24),-0.00394(69),51.52863452655365,1.9147260037062817,0.012844603021628532,0,-0.0008(14),0.00039(58),,,,,,,,0.89(40),0.2(4.8),3.6(3.0),,
37,ma_FKFpi_nnlo_logSq_sunset_a4,1.2010(63),-0.00439(72),47.70704663443019,1.4091467821031938,0.1206492493321509,0,0.0005(15),0.00219(92),,,,,,,,-5.7(2.4),-0.2(4.8),8.1(3.4),,91(33)
38,ma_FKFpi_nnlo,1.1865(23),-0.00398(69),50.442991494412574,2.042755560172488,0.006755567199852722,0,-0.0009(14),0.00074(58),,,,,,,,0.86(40),0.2(4.8),4.4(3.0),,
39,ma_FKFpi_nnlo_a4,1.2036(64),-0.00447(72),47.31028963895094,1.4536319611619075,0.10135016932790374,0,0.0004(15),0.00260(94),,,,,,,,-6.2(2.4),-0.1(4.8),9.0(3.4),,96(33)
40,ma_FKFpi_nnlo_log_logSq_sunset_alphaS_bijnens,1.207(16),-0.00456(83),49.528561988380325,1.7232622895233158,0.031896978643392485,0,-0.0003(15),0.00015(62),0.00024(12),0.00022(11),-0.0032(15),-0.00010(10),-0.00034(17),0.00014(10),,-23(15),0.08(4.81),1.5(2.5),35(23),
41,ma_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_bijnens,1.188(21),-0.00403(91),43.21754367363585,1.6216738706292555,0.05024022684728163,0,-6(1549)e-06,0.00025(63),0.00024(12),0.00022(11),-0.0031(15),-0.00010(10),-0.00033(17),0.00014(10),,2(24),-0.009(4.794),2.1(2.5),-8(40),54(41)
42,ma_FKFpi_nnlo_log_logSq_sunset_alphaS,1.210(16),-0.00466(84),49.50811022791835,1.7452336385373417,0.028833560889441345,0,-0.0006(19),0.0007(10),-2(236)e-06,-4(221)e-06,-0.0009(28),-2(1000)e-07,2(337)e-06,-5(14272)e-08,,-26(16),0.2(4.7),1.9(2.5),40(24),
43,ma_FKFpi_nnlo_log_logSq_sunset_alphaS_a4,1.190(22),-0.00409(92),43.4834576608139,1.6202884359603589,0.05054496796790415,0,-0.0002(23),0.0010(10),1(236)e-06,2(221)e-06,-0.0003(29),-1(1000)e-07,0.00003(34),2(143)e-06,,0.7(24.3),0.07(4.58),2.4(2.6),-7(41),61(42)
44,ma_FKFpi_nnlo_logSq_sunset_alphaS,1.228(20),-0.00515(92),50.809261306851816,1.6241081803664634,0.04970872242670113,0,-0.0002(14),0.00175(90),,,,,,,,-42(20),0.02(4.83),6.2(3.2),65(31),
45,ma_FKFpi_nnlo_logSq_sunset_alphaS_a4,1.205(24),-0.00451(97),45.27420048298495,1.407197956006652,0.12155976262216207,0,0.0004(15),0.00224(97),,,,,,,,-10(26),-0.2(4.8),8.2(3.4),8(43),85(45)
46,ma_FKFpi_nnlo_alphaS,1.232(21),-0.00526(93),50.08002382808389,1.7103520830394712,0.033831868105036064,0,-0.0003(14),0.00213(91),,,,,,,,-44(20),0.05(4.83),7.0(3.2),68(31),
47,ma_FKFpi_nnlo_alphaS_a4,1.207(24),-0.00455(98),44.87149498204028,1.4527138450126449,0.1017206383910491,0,0.0004(15),0.00263(98),,,,,,,,-9(26),-0.1(4.8),9.0(3.4),5(43),92(46)
48,ma_FKFpi_nnlo_log_logSq_sunset_FV_bijnens,1.1851(28),-0.00394(69),55.375521944609325,1.3828714159429851,0.13340716196352334,10,-0.0006(12),-0.00047(56),0.00024(12),0.00022(11),-0.0034(15),-0.00010(10),-0.00035(17),0.00014(10),,0.44(37),0.1(4.9),1.0(2.7),,
49,ma_FKFpi_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1913(49),-0.00412(70),48.92608185006057,1.243424687705559,0.22016862611414306,10,-0.0005(13),-0.00010(62),0.00024(12),0.00022(11),-0.0031(15),-0.00010(10),-0.00033(17),0.00014(10),,-2.4(1.9),0.1(4.8),1.5(2.6),,37(24)
50,ma_FKFpi_nnlo_log_logSq_sunset_FV,1.1853(28),-0.00395(69),55.04740902803158,1.4264335999627304,0.11281621074552267,10,-0.0009(15),-0.00011(92),-5(236)e-06,-0.00001(22),-0.0015(28),3(10000)e-08,-0.00003(34),-3(143)e-06,,0.46(37),0.2(4.8),1.9(2.7),,
51,ma_FKFpi_nnlo_log_logSq_sunset_a4_FV,1.1928(51),-0.00416(70),49.14189067403592,1.2437630237706547,0.21991652557314115,10,-0.0009(19),0.0006(10),1(236)e-06,4(221)e-06,-0.0002(28),-3(1000)e-07,0.00002(34),2(143)e-06,,-2.9(1.9),0.3(4.7),2.3(2.5),,44(25)
52,ma_FKFpi_nnlo_logSq_sunset_FV,1.1855(24),-0.00396(69),56.15332465711407,1.3715958159960946,0.13920830758854874,10,-0.0010(14),0.00014(58),,,,,,,,0.54(40),0.2(4.8),2.8(3.0),,
53,ma_FKFpi_nnlo_logSq_sunset_a4_FV,1.1992(62),-0.00434(72),51.32652539739063,0.9963622872747334,0.4585634624979675,10,0.0002(14),0.00180(92),,,,,,,,-5.2(2.4),-0.08(4.83),7.1(3.4),,80(33)
54,ma_FKFpi_nnlo_FV,1.1869(24),-0.00400(69),55.793110293869645,1.414177221376541,0.11832489990870985,10,-0.0011(14),0.00049(58),,,,,,,,0.51(41),0.3(4.8),3.6(3.0),,
55,ma_FKFpi_nnlo_a4_FV,1.2019(63),-0.00442(72),51.57654395585162,0.9642105103927504,0.4962647609418282,10,0.0001(15),0.00222(93),,,,,,,,-5.7(2.4),-0.07(4.83),8.0(3.4),,86(33)
56,ma_FKFpi_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.203(15),-0.00443(82),53.02012154488738,1.3042849205428224,0.17816294939439545,10,-0.0007(13),-0.00019(61),0.00024(12),0.00022(11),-0.0032(15),-0.00010(10),-0.00034(17),0.00014(10),,-17(15),0.2(4.9),1.0(2.6),26(23),
57,ma_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.188(21),-0.00402(90),46.39337556097446,1.2417506869937691,0.22141905512698226,10,-0.0005(13),-0.00011(62),0.00024(12),0.00022(11),-0.0031(15),-0.00010(10),-0.00033(17),0.00014(10),,2(24),0.1(4.8),1.6(2.6),-7(40),42(41)
58,ma_FKFpi_nnlo_log_logSq_sunset_alphaS_FV,1.206(16),-0.00453(83),53.0121673802236,1.32360707980907,0.16619991337143908,10,-0.0011(18),0.0004(10),-10(2358)e-07,-2(221)e-06,-0.0008(28),-2(1000)e-07,2(337)e-06,9e-09 +- 0.00014,,-20(16),0.3(4.8),1.8(2.5),31(24),
59,ma_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_FV,1.190(21),-0.00408(91),46.61015548600611,1.2424304961342718,0.2209106357678444,10,-0.0009(19),0.0006(10),1(236)e-06,3(221)e-06,-0.0002(28),-3(1000)e-07,0.00002(34),2(143)e-06,,0.7(24.0),0.3(4.7),2.3(2.5),-6(40),49(41)
60,ma_FKFpi_nnlo_logSq_sunset_alphaS_FV,1.224(20),-0.00504(92),54.9213980938856,1.1452318925185312,0.30228832813282297,10,-0.0004(14),0.00142(90),,,,,,,,-38(20),0.09(4.83),5.4(3.3),58(30),
61,ma_FKFpi_nnlo_logSq_sunset_alphaS_a4_FV,1.206(24),-0.00452(97),48.898327004429035,0.9918391820925456,0.4638031215575305,10,0.0002(15),0.00188(96),,,,,,,,-12(26),-0.08(4.83),7.1(3.4),12(43),71(45)
62,ma_FKFpi_nnlo_alphaS_FV,1.228(20),-0.00516(92),54.91095812488852,1.146308168449086,0.3012919878179466,10,-0.0005(14),0.00182(91),,,,,,,,-40(20),0.1(4.8),6.2(3.2),62(30),
63,ma_FKFpi_nnlo_alphaS_a4_FV,1.207(24),-0.00457(97),49.14460534016226,0.9606956223693686,0.5004452281153868,10,0.0001(15),0.00229(98),,,,,,,,-12(26),-0.07(4.83),8.0(3.4),10(43),78(45)
64,ma_FpiFpi_nnlo_log_logSq_sunset_bijnens,1.1858(32),-0.00396(69),50.59740211744726,1.9319719356325304,0.011797369723838812,0,0.0002(19),-0.00043(55),0.00029(14),0.00032(16),-0.0034(15),-0.00006(10),-0.00035(17),0.00020(10),,1.29(26),-0.07(4.66),2.4(2.5),,
65,ma_FpiFpi_nnlo_log_logSq_sunset_a4_bijnens,1.1956(54),-0.00424(71),45.238295129061534,1.6258015956614034,0.049341934763063776,0,0.0008(26),0.00007(59),0.00029(14),0.00033(16),-0.0031(15),-0.00006(10),-0.00033(17),0.00020(10),,-2.7(1.8),-0.5(4.4),2.6(2.3),,50(23)
66,ma_FpiFpi_nnlo_log_logSq_sunset,1.1858(31),-0.00397(69),50.323212485556965,1.9730390905173447,0.009616019895687434,0,-0.00003(223),-0.00015(95),-9(288)e-06,-0.00003(33),-0.0016(28),3e-09 +- 0.0001,-0.00003(34),-5(201)e-06,,1.28(26),-0.001(4.534),3.1(2.6),,
67,ma_FpiFpi_nnlo_log_logSq_sunset_a4,1.1964(54),-0.00426(71),45.49297771052312,1.630583460523012,0.048319149138345716,0,0.0007(40),0.00067(98),3(289)e-06,7(325)e-06,-0.0003(29),7(1000)e-07,0.00002(34),5(201)e-06,,-3.0(1.8),-0.9(3.5),2.9(1.9),,54(23)
68,ma_FpiFpi_nnlo_logSq_sunset,1.1864(29),-0.00398(69),51.289480202815504,1.935197078402628,0.011610598542053464,0,-0.0002(24),0.00005(44),,,,,,,,1.28(27),0.09(4.43),3.8(2.4),,
69,ma_FpiFpi_nnlo_logSq_sunset_a4,1.2024(65),-0.00443(72),46.920081099366634,1.3970584449453574,0.12638859930876056,0,0.0016(25),0.00146(73),,,,,,,,-5.2(2.4),-0.9(4.5),6.6(2.7),,84(31)
70,ma_FpiFpi_nnlo,1.1873(28),-0.00401(69),50.70956376967058,2.0012760523146107,0.008342154697555983,0,-0.0002(24),0.00042(44),,,,,,,,1.26(27),0.1(4.4),4.6(2.4),,
71,ma_FpiFpi_nnlo_a4,1.2047(65),-0.00449(72),46.997943381158855,1.37305308935786,0.13844729109807227,0,0.0017(25),0.00193(74),,,,,,,,-5.8(2.4),-0.9(4.5),7.6(2.7),,91(31)
72,ma_FpiFpi_nnlo_log_logSq_sunset_alphaS_bijnens,1.216(17),-0.00482(86),49.13645267122686,1.7332513093822173,0.030469357021059237,0,0.0004(24),1(601)e-06,0.00029(14),0.00033(16),-0.0032(15),-0.00006(10),-0.00034(17),0.00020(10),,-25(14),-0.2(4.4),2.4(2.3),39(21),
73,ma_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_bijnens,1.196(23),-0.00424(95),42.61592695770688,1.6258014799997182,0.0493419597326515,0,0.0008(26),0.00007(60),0.00029(14),0.00033(16),-0.0031(15),-0.00006(10),-0.00033(17),0.00020(10),,-3(22),-0.5(4.4),2.6(2.3),0.05(36.33),50(38)
74,ma_FpiFpi_nnlo_log_logSq_sunset_alphaS,1.218(17),-0.00487(86),49.23353045504463,1.7538542801287529,0.027706580243251958,0,0.0003(36),0.0005(10),-3(2885)e-07,-2(325)e-06,-0.0006(29),2(1000)e-07,-10(336)e-06,-1(201)e-06,,-26(14),-0.3(3.7),2.8(2.0),41(22),
75,ma_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4,1.196(23),-0.00426(95),42.87184152898129,1.6305813083532916,0.04831960518994746,0,0.0007(40),0.00067(99),3(289)e-06,7(325)e-06,-0.0003(29),7(1000)e-07,0.00002(34),5(201)e-06,,-3(22),-0.9(3.5),2.9(1.9),-0.2(36.4),54(38)
76,ma_FpiFpi_nnlo_logSq_sunset_alphaS,1.237(22),-0.00539(95),50.4864175183011,1.5827616854363786,0.059446662600365435,0,0.0008(25),0.00127(73),,,,,,,,-41(18),-0.5(4.4),5.9(2.6),65(28),
77,ma_FpiFpi_nnlo_logSq_sunset_alphaS_a4,1.212(26),-0.0047(10),44.45892103083896,1.3887490396663622,0.1304618753577244,0,0.0016(25),0.00155(78),,,,,,,,-14(24),-0.9(4.5),6.7(2.7),15(40),73(42)
78,ma_FpiFpi_nnlo_alphaS,1.241(22),-0.00551(96),50.24501871399194,1.6014889890091613,0.054845069897038905,0,0.0009(25),0.00172(73),,,,,,,,-44(18),-0.5(4.4),6.9(2.7),69(28),
79,ma_FpiFpi_nnlo_alphaS_a4,1.213(27),-0.0047(10),44.53170914088561,1.3661502018340874,0.1420820058190769,0,0.0017(25),0.00201(79),,,,,,,,-14(24),-0.9(4.5),7.7(2.8),14(40),81(43)
80,ma_FpiFpi_nnlo_log_logSq_sunset_FV_bijnens,1.1877(33),-0.00402(69),55.312361998433104,1.4001823129869069,0.12488442570100855,10,-0.0002(17),-0.00063(55),0.00029(14),0.00032(16),-0.0033(15),-0.00006(10),-0.00035(17),0.00020(10),,0.94(26),0.07(4.72),2.0(2.6),,
81,ma_FpiFpi_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1949(53),-0.00422(71),48.87016957256051,1.2232442136270774,0.23558752863458604,10,0.0001(21),-0.00022(60),0.00029(14),0.00033(16),-0.0030(15),-0.00006(10),-0.00034(17),0.00020(10),,-2.0(1.8),-0.06(4.57),2.5(2.4),,38(22)
82,ma_FpiFpi_nnlo_log_logSq_sunset_FV,1.1878(32),-0.00402(69),55.12560278242296,1.4353747211128745,0.10893326973662053,10,-0.0006(22),-0.00023(94),-5(288)e-06,-0.00002(32),-0.0011(28),8(10000)e-08,-0.00004(34),-6(201)e-06,,0.93(26),0.2(4.6),3.0(2.7),,
83,ma_FpiFpi_nnlo_log_logSq_sunset_a4_FV,1.1958(53),-0.00425(71),49.19601532305057,1.2249089685049004,0.2342870625242318,10,-0.0001(35),0.0005(10),4(288)e-06,0.00001(33),0.00004(290),-8(9998)e-08,-5(337)e-06,-1(201)e-06,,-2.4(1.8),0.1(3.8),3.3(2.0),,42(23)
84,ma_FpiFpi_nnlo_logSq_sunset_FV,1.1873(29),-0.00401(69),56.20847492924924,1.3765046857798309,0.13665819433081672,10,-0.0006(24),-0.00019(43),,,,,,,,0.99(26),0.3(4.4),3.2(2.4),,
85,ma_FpiFpi_nnlo_logSq_sunset_a4_FV,1.2005(62),-0.00438(72),50.708929224078744,0.9971348117268456,0.4576708341152684,10,0.0010(25),0.00102(71),,,,,,,,-4.4(2.3),-0.5(4.4),5.6(2.7),,70(30)
86,ma_FpiFpi_nnlo_FV,1.1884(29),-0.00404(69),56.2990380988737,1.3675225530391566,0.1413533448965202,10,-0.0006(24),0.00015(43),,,,,,,,0.95(26),0.3(4.4),4.0(2.4),,
87,ma_FpiFpi_nnlo_a4_FV,1.2026(63),-0.00444(72),51.22743810082629,0.9270924455312004,0.5408672426870049,10,0.0010(25),0.00144(72),,,,,,,,-4.9(2.3),-0.6(4.4),6.6(2.7),,76(30)
88,ma_FpiFpi_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.211(17),-0.00466(85),53.10216014909639,1.2842962615451723,0.19122561234662214,10,-0.0001(20),-0.00028(60),0.00029(14),0.00033(16),-0.0031(15),-0.00006(10),-0.00034(17),0.00020(10),,-18(14),0.04(4.60),2.2(2.5),29(21),
89,ma_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.196(22),-0.00424(94),46.21906163918004,1.223187201367162,0.2356321562155971,10,0.0001(21),-0.00021(61),0.00029(14),0.00033(16),-0.0030(15),-0.00006(10),-0.00034(17),0.00020(10),,-3(21),-0.06(4.57),2.5(2.4),1(35),37(37)
90,ma_FpiFpi_nnlo_log_logSq_sunset_alphaS_FV,1.213(17),-0.00472(85),53.24885197946004,1.3003650591470703,0.18066904097156464,10,-0.0005(31),0.0003(10),2(288)e-06,6(325)e-06,-0.0003(29),-2(1000)e-07,-0.00003(34),-5(201)e-06,,-20(14),0.3(4.1),3.1(2.2),32(21),
91,ma_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_FV,1.196(23),-0.00426(94),46.54938744443788,1.2248627926213018,0.2343230647375077,10,-0.0001(35),0.0005(10),4(288)e-06,0.00001(33),0.00004(290),-8(9998)e-08,-6(337)e-06,-1(201)e-06,,-3(21),0.1(3.8),3.3(2.0),1(35),42(37)
92,ma_FpiFpi_nnlo_logSq_sunset_alphaS_FV,1.231(21),-0.00522(94),54.8004085353131,1.1080026157094278,0.33802385799232965,10,0.0004(25),0.00088(71),,,,,,,,-36(18),-0.2(4.4),5.0(2.6),56(27),
93,ma_FpiFpi_nnlo_logSq_sunset_alphaS_a4_FV,1.212(25),-0.0047(10),48.24874686812761,0.9845542163125448,0.4722887115956097,10,0.0010(25),0.00113(76),,,,,,,,-15(23),-0.5(4.4),5.7(2.7),18(38),57(41)
94,ma_FpiFpi_nnlo_alphaS_FV,1.234(21),-0.00531(94),55.10368290699763,1.0683476523343274,0.3786959689829985,10,0.0004(25),0.00128(71),,,,,,,,-38(18),-0.2(4.4),5.9(2.6),59(27),
95,ma_FpiFpi_nnlo_alphaS_a4_FV,1.213(25),-0.0047(10),48.75433047087647,0.9163352633093876,0.5539442518122437,10,0.0010(25),0.00155(76),,,,,,,,-15(23),-0.6(4.4),6.7(2.7),17(39),63(41)
