,name,FK/Fpi,delta_su2,logGBF,chi2/df,Q,vol,L_4,L_5,L_1,L_2,L_3,L_6,L_7,L_8,L_9,A_a,A_k,A_p,A_loga,A_aa
70,ma-ratio_FKFpi_nnlo_logSq_sunset_alphaS_a4,1.185(20),-0.00393(89),44.28327796909747,2.3838175403847988,0.0010907450136499039,0,0.00002(31),-0.00006(84),,,,,,,,10(21),4.5(3.1),3.5(1.2),-21(34),48(38)
71,ma-ratio_FKFpi_nnlo_alphaS_a4,1.184(20),-0.00390(89),43.250229439112566,2.466609919541877,0.0006859270373454188,0,-0.00001(32),0.00015(88),,,,,,,,13(21),5.3(3.3),5.0(1.2),-25(34),49(39)
72,ma-ratio_FKFpi_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1936(53),-0.00418(71),51.27925954833511,1.777170438518758,0.024856780636276225,10,0.00023(22),-0.00085(55),0.00023(12),0.00021(11),-0.0053(13),-0.00009(10),-0.00030(17),0.00015(10),,-3.3(1.7),1.1(1.3),-0.7(1.1),,37(22)
73,ma-ratio_FKFpi_nnlo_log_logSq_sunset_a4_FV,1.1920(56),-0.00414(71),51.82717536534526,1.7042778032477757,0.03477846492651698,10,0.00050(32),-0.00156(79),-0.00002(24),-0.00004(22),-0.0065(20),0.000011(99),0.00016(32),0.00001(14),,-3.6(1.7),0.7(1.1),-0.6(1.0),,35(22)
74,ma-ratio_FKFpi_nnlo_logSq_sunset_a4_FV,1.1967(71),-0.00427(72),48.688522161930855,1.999374910680162,0.00842267954587715,10,-0.00003(30),-0.00004(80),,,,,,,,-2.7(1.8),4.8(3.0),2.4(1.2),,33(29)
75,ma-ratio_FKFpi_nnlo_a4_FV,1.1977(74),-0.00430(72),47.654363102349386,2.082031117367955,0.005519463996775885,10,-0.00006(31),0.00017(84),,,,,,,,-2.4(1.8),5.7(3.2),3.9(1.2),,30(29)
76,ma-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.186(18),-0.00397(84),50.2508300402656,1.7764459138211506,0.0249411396190973,10,0.00024(22),-0.00086(56),0.00023(12),0.00021(11),-0.0053(13),-0.00009(10),-0.00030(17),0.00015(10),,6(20),0.9(1.2),-0.6(1.1),-15(33),50(35)
77,ma-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_FV,1.185(18),-0.00394(85),50.77388725675282,1.7035550277097091,0.034892679047337435,10,0.00051(32),-0.00157(80),-0.00002(24),-0.00004(22),-0.0065(20),0.000012(99),0.00016(32),0.00002(14),,5(19),0.52(99),-0.46(94),-14(32),47(34)
78,ma-ratio_FKFpi_nnlo_logSq_sunset_alphaS_a4_FV,1.188(20),-0.00403(89),47.74021452092757,1.9894643875125049,0.008854415002671708,10,2(3080)e-07,-0.00011(82),,,,,,,,7(21),4.7(3.0),2.4(1.2),-16(34),46(38)
79,ma-ratio_FKFpi_nnlo_alphaS_a4_FV,1.187(20),-0.00400(89),46.76675370070942,2.064613420915805,0.006038627690918313,10,-0.00002(32),0.00007(86),,,,,,,,9(21),5.5(3.2),4.0(1.2),-20(34),46(38)
80,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_a4_bijnens,1.1955(55),-0.00424(71),49.89715630248122,2.0211624913056268,0.0075421419408162015,0,0.00047(16),-0.00140(39),0.00028(14),0.00029(16),-0.0057(10),-0.000058(98),-0.00031(17),0.00021(10),,-2.7(1.4),-2e-12 +- 1e-05,1e-11 +- 1e-05,,31(18)
81,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_a4,1.1940(55),-0.00420(71),50.03268881056975,1.9202776679814504,0.012498380717317504,0,0.00064(17),-0.00186(40),-0.00002(29),-0.00007(33),-0.0061(12),4(96)e-06,0.00014(33),7(195)e-06,,-2.9(1.5),0.0003(310),-0.0004(310),,31(19)
82,ma-ratio_FpiFpi_nnlo_logSq_sunset_a4,1.2027(68),-0.00444(72),45.44278660010456,2.402853485028929,0.0009810611141251732,0,-0.00010(19),0.00020(52),,,,,,,,-2.7(1.7),0.3(1.8),2.23(89),,45(24)
83,ma-ratio_FpiFpi_nnlo_a4,1.2042(76),-0.00448(73),43.901490844963725,2.519098451668948,0.0005092334391989427,0,-0.00019(23),0.00053(63),,,,,,,,-2.4(1.7),0.4(2.2),3.55(90),,43(26)
84,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_bijnens,1.192(19),-0.00414(87),48.65621171961176,2.018902078802156,0.007629296144099675,0,0.00048(18),-0.00144(43),0.00028(14),0.00029(16),-0.0058(10),-0.000058(98),-0.00031(17),0.00021(10),,0.6(17.1),-4e-12 +- 1e-05,2e-11 +- 1e-05,-6(29),36(29)
85,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4,1.189(19),-0.00404(87),48.81152398517087,1.9148850600144809,0.012834560513293349,0,0.00066(18),-0.00191(43),-0.00002(29),-0.00008(33),-0.0061(12),4(96)e-06,0.00014(33),9(195)e-06,,2(17),0.0006(470),-0.0008(470),-9(29),38(29)
86,ma-ratio_FpiFpi_nnlo_logSq_sunset_alphaS_a4,1.194(22),-0.00420(93),44.382391263666776,2.3928843268986766,0.0010371045965447802,0,-0.00008(20),0.00012(56),,,,,,,,5(19),0.3(1.8),2.23(89),-13(31),55(34)
87,ma-ratio_FpiFpi_nnlo_alphaS_a4,1.192(22),-0.00414(93),42.93559693241629,2.4982696664105966,0.0005733233298536705,0,-0.00015(24),0.00043(67),,,,,,,,9(19),0.4(2.2),3.53(91),-19(31),58(35)
88,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1964(55),-0.00426(71),53.170636894438594,1.6296551587663552,0.04851621487378766,10,0.00038(18),-0.00119(43),0.00028(14),0.00030(16),-0.0052(11),-0.000050(98),-0.00030(17),0.00021(10),,-2.9(1.4),0.0005(310),-0.0005(310),,33(18)
